,Sourcils_Arqués,Chauve,Gros_Nez,Cheveux_Noirs,Cheveux_Blonds,Flou,Cheveux_Bruns,Sourcils_Fournis,Lunettes,Cheveux_Gris,Homme,Moustache,Imberbe,Nez_Pointu,Jeune
037961.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
112843.jpg,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
139011.jpg,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1
182251.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
166170.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
094961.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
169815.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
068366.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
044411.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1
191671.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
103224.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
008800.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
158968.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
194823.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
120366.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
006629.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
007373.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
191186.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
160140.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
140770.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
163096.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
009621.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
175882.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
161820.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1
113394.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
000851.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
027960.jpg,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1
061688.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1
149787.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1
196544.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
056477.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
143440.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
035845.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
127012.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
057878.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
036673.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
045144.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
050144.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
163380.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
044520.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
126064.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
120699.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
112566.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
166823.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
031321.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
144519.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
098031.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1
108752.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
045629.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
071389.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
125888.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
080678.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
028624.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
159979.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
059773.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
029169.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
148787.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
202566.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
097456.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
192875.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
062096.jpg,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
189919.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
179515.jpg,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1
168596.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
168287.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
121059.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
093316.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
063552.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1
197904.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1
200735.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
155269.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1
072336.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
007280.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1
083134.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
011055.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
025715.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
120370.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
155576.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
098606.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
050412.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
058736.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
161440.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
015575.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
097683.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
021048.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
023638.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
001448.jpg,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1
186275.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
011376.jpg,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
098222.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
043254.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
164786.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1
193328.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
021819.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
015349.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
136685.jpg,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1
045825.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
127630.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
118931.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
039859.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
085153.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
173668.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
013522.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
177336.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
151152.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
114418.jpg,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
107241.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
093586.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
079698.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
064791.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
095019.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
198271.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
091158.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
023775.jpg,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1
160704.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1
046393.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
133358.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
120802.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
050951.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
070897.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1
027256.jpg,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1
120442.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
081160.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
132411.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
069136.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
172459.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1
118942.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
112843.jpg,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
134455.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
076509.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
065207.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
149955.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
006281.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
007350.jpg,1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
121003.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
017688.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
092490.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1
048129.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
081939.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
124842.jpg,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1
064850.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
014789.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
120263.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
151157.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
165123.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
036498.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
191491.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
151193.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
006480.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
063276.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
166730.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
032731.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
172683.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
143942.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
050051.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
065405.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
048916.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
198657.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1
015232.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
167538.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
144519.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
177941.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
185103.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
052469.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
093586.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
124085.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
035426.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
041257.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
193024.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
197824.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
087016.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
071941.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
015462.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
130822.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1
039842.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
077216.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
043645.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
157986.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
174067.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
083057.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
058287.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
070144.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
198751.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
121810.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
028949.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
062084.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1
003426.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
187600.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
073435.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1
035253.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1
120311.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
150286.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1
041701.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
194510.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
110739.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
185227.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
061837.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
062373.jpg,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1
155555.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
185527.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
039890.jpg,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1
106055.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1
147791.jpg,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1
126973.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1
085012.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1
150494.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1
154183.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1
018893.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
009621.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
045422.jpg,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1
066583.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
095567.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
195686.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
126952.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
165115.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
041241.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
051874.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1
085649.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
182897.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
100361.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
137124.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
100100.jpg,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1
093586.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
191084.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
028495.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
012862.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
200561.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1
118942.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
129090.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
098378.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
055792.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
202469.jpg,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1
025710.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1
034109.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
036100.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
081209.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
001704.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
192581.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
019615.jpg,1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
189305.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
164735.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
026388.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
017522.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
104710.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
004146.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
155440.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
118277.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
094061.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1
000383.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
162042.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
059289.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
111005.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
032062.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
173688.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
057679.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1
004608.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1
157090.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
122821.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
129424.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
034169.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
194082.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
171484.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
031908.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
138858.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
114669.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1
041227.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
146545.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
175420.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
099568.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1
101376.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1
156378.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
168190.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
108687.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1
104921.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
085218.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
022182.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
058273.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
107232.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
066392.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
034298.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
139968.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
077783.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
034538.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
147393.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
150426.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
132385.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
142054.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
085563.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
119881.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1
016807.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
